,auc,auc_control,auc_control_norm,auc_gp,auc_gp_control,auc_norm,average_angle,average_angle_control,average_angle_rel,average_angle_rel_control,delta_log_likelihood,drug,gp_deriv,gp_deriv_control,kl,kl_p_cvsc,kl_p_value,mRECIST,num_mCR,num_mPD,num_mPR,num_mSD,number_replicates,number_replicates_control,perc_mCR,perc_mPD,perc_mPR,perc_mSD,perc_true_credible_intervals,response_angle,response_angle_control,response_angle_rel,response_angle_rel_control,tgi,tumour_type
P60*C1,0:9.991624999999996_1:76.67500000000001_2:17.310874999999996_3:-6.830875000000001_4:-12.341750000000001_5:14.376375_6:2.3925_7:22.570874999999972,0:[24.878375]_1:[292.074125]_2:[45.39]_3:[64.165625]_4:[28.955625]_5:[16.849125]_6:[12.061375]_7:[13.786125],0:[0.16157536]_1:[0.47938979]_2:[0.42370896]_3:[0.70782579]_4:[0.21466382]_5:[0.21075271]_6:[0.1084941]_7:[0.08537991],0.4027726899949484,0.25699167350635027,0:0.08840750533223574_1:0.2343527642478258_2:0.10207565592113949_3:-0.1409085899323964_4:-0.13445040275730177_5:0.18234234521550385_6:0.06337044197976888_7:0.15083211705881594,0.9643525503954822,1.0159835414060197,0.0126159387863086,0.013838173804661054,0.0004332928629082744,C1,0.014050088157861622,-0.0024743100453178163,0.7926752881164445,0.6257036380829417,0.6151041666666667,0:mSD_1:mSD_2:mSD_3:mSD_4:mSD_5:mSD_6:mSD_7:mSD,0,0,0,8,8,8,0.0,0.0,0.0,1.0,100.0,0:1.3343124468820002_1:-0.22249765091965648_2:1.1386880011546368_3:0.8794557360232277_4:-0.5947206266189142_5:0.5109109094614934_6:0.34688151911148_7:1.3250977202004228,0:1.4368680494340595_1:1.5509305575648744_2:1.4102799932894698_3:1.3929852878673148_4:1.337392657937818_5:1.2589632627724787_6:0.6822497700798189_7:1.389746742755098,0:0.04007491698047009_1:-0.0008794689282277872_2:0.015093688175765597_3:0.02010502997405713_4:-0.006955984093522496_5:0.009226984926666442_6:0.0079274325352135_7:0.0272934295611099,0:0.08036028037209884_1:0.16725377294220278_2:0.09355656704038465_3:0.12766960895715407_4:0.03435198395236978_5:0.046862408065393046_6:0.007401369337360993_7:0.04044361328893252,0.5181498760693821,no_tumour_type
P60*C2,0:51.410875_1:4.040500000000001_2:10.393000000000002_3:40.452749999999995_4:34.907624999999996_5:55.84287500000001,0:[24.878375]_1:[292.074125]_2:[45.39]_3:[64.165625]_4:[28.955625]_5:[16.849125]_6:[12.061375]_7:[13.786125],0:[0.16157536]_1:[0.47938979]_2:[0.42370896]_3:[0.70782579]_4:[0.21466382]_5:[0.21075271]_6:[0.1084941]_7:[0.08537991],0.7284830303647319,0.25699167350635027,0:0.34542366967059246_1:0.15286231373996456_2:0.251399886175807_3:0.2545140445464388_4:0.3796066975593444_5:0.19277931874643514,0.9887249063988679,1.0159835414060197,0.016450877211407963,0.013838173804661054,3.685481433545192,C2,0.025166468305517692,-0.0024743100453178163,0.10310377661811851,0.8935285388503622,0.9151041666666667,0:mSD_1:mSD_2:mSD_3:mSD_4:mSD_5:mSD,0,0,0,6,6,8,0.0,0.0,0.0,1.0,100.0,0:1.3087980511479387_1:1.1761534339334978_2:1.2806519822212485_3:-0.6994830993883667_4:0.9637755885403219_5:-0.7656066885223183,0:1.4368680494340595_1:1.5509305575648744_2:1.4102799932894698_3:1.3929852878673148_4:1.337392657937818_5:1.2589632627724787_6:0.6822497700798189_7:1.389746742755098,0:0.040849312148216056_1:0.13576650075034533_2:0.11343268585292211_3:-0.007215207058423045_4:0.024717008937609974_5:-0.00398735226289099,0:0.08036028037209884_1:0.16725377294220278_2:0.09355656704038465_3:0.12766960895715407_4:0.03435198395236978_5:0.046862408065393046_6:0.007401369337360993_7:0.04044361328893252,0.35900592285288724,no_tumour_type
P60*C3,0:-33.2545_1:11.05937500000001_2:-6.074249999999999_3:5.255749999999997_4:-11.326999999999984_5:-11.157625_6:11.233000000000002_7:-2.5347500000000043,0:[24.878375]_1:[292.074125]_2:[45.39]_3:[64.165625]_4:[28.955625]_5:[16.849125]_6:[12.061375]_7:[13.786125],0:[0.16157536]_1:[0.47938979]_2:[0.42370896]_3:[0.70782579]_4:[0.21466382]_5:[0.21075271]_6:[0.1084941]_7:[0.08537991],0.22929803986897518,0.25699167350635027,0:-0.33000540297829983_1:0.049445811703764525_2:-0.11972568376262474_3:0.08225283440710884_4:-0.07720212076966446_5:-0.102768532658086_6:0.14397524241204193_7:-0.046719114167089903,1.0270004865302238,1.0159835414060197,0.016112612099966846,0.013838173804661054,68.65616391897538,C3,0.008150509784582741,-0.0024743100453178163,1.543100037730049,0.43911620519910355,0.4348958333333333,0:mSD_1:mSD_2:mSD_3:mSD_4:mSD_5:mPR_6:mSD_7:mSD,0,0,1,7,8,8,0.0,0.0,0.125,0.875,100.0,0:0.8067092286751258_1:1.3712806010418113_2:0.7258894613343654_3:1.3554034367871348_4:1.1420803047546144_5:-0.5748518091441259_6:-0.007286977300219937_7:0.2467810758710781,0:1.4368680494340595_1:1.5509305575648744_2:1.4102799932894698_3:1.3929852878673148_4:1.337392657937818_5:1.2589632627724787_6:0.6822497700798189_7:1.389746742755098,0:0.019180680012384745_1:0.0254406321151849_2:0.014495265548445118_3:0.049405158030383124_4:0.013550646935343202_5:-0.004860669172615656_6:-9.716141679492712e-05_7:0.005141253494434342,0:0.08036028037209884_1:0.16725377294220278_2:0.09355656704038465_3:0.12766960895715407_4:0.03435198395236978_5:0.046862408065393046_6:0.007401369337360993_7:0.04044361328893252,0.9783444356189595,no_tumour_type
P61*C1,0:137.02474999999998_1:35.462000000000046_2:258.97275_3:180.88725_4:137.87300000000005_5:200.10500000000002_6:96.23125_7:191.34075_8:157.25_9:119.14325_10:71.67,0:[248.985]_1:[209.86875]_2:[464.90625]_3:[95.8115]_4:[185.189]_5:[117.08775]_6:[332.90625]_7:[333.872]_8:[174.375]_9:[527.552]_10:[312.0785],0:[0.51815612]_1:[0.62851148]_2:[0.84392035]_3:[0.35233501]_4:[0.44579828]_5:[0.58058073]_6:[0.6639283]_7:[0.72719207]_8:[0.74104166]_9:[0.96629945]_10:[0.64744519],0.2137473871733729,0.759581742778004,0:0.5097999876918394_1:0.11584958924986155_2:0.4922600818374563_3:0.6770123637824471_4:0.5057098926919638_5:0.6270158036902204_6:0.5273495696009174_7:0.4627270022498865_8:0.5207938129382529_9:0.3692410675516802_10:0.2973643045753188,0.4433696006965178,-0.663019790695187,0.0024888521788361496,-0.003971345014789483,22.786548795876115,C1,0.011897543142848965,0.039357753585621526,1.3588470034638434,0.477421855473807,0.47239583333333335,0:mSD_1:mSD_2:mSD_3:mPD_4:mSD_5:mSD_6:mSD_7:mSD_8:mSD_9:mSD_10:mSD,0,1,0,10,11,11,0.0,0.09090909090909091,0.0,0.9090909090909091,83.33333333333334,0:-0.23799386330788905_1:1.270954317958878_2:-1.318358849159842_3:1.219082931349174_4:-0.11812838829149064_5:0.7933544813625074_6:-0.709187785387967_7:0.4254106786328671_8:0.2530150077827033_9:0.2307589716004586_10:1.1757143195137547,0:1.5283925683939488_1:1.539647656386206_2:1.5507854482366084_3:1.4766399934021_4:1.5356692430673586_5:1.5029598099470074_6:1.5438239213807328_7:1.5339473388711022_8:1.5342647821900885_9:1.5505841987299995_10:1.5334244596640811,0:-0.0015687687856992074_1:0.011891123883277928_2:-0.012548714003881608_3:0.021638612374206313_4:-0.0007530323926533996_5:0.00635851370794773_6:-0.008343193669802814_7:0.0018032506762115056_8:0.0015076139604568441_9:0.0010774776182862788_10:0.013593465221752745,0:0.08587448059475661_1:0.18998808848285564_2:0.2325895596953442_3:0.056484506063612196_4:0.1101178025482452_5:0.13702636004040736_6:0.15316793848056673_7:0.13254205070264669_8:0.2608582419736449_9:0.2702112053306435_10:0.11310029153878103,0.18325993467728408,no_tumour_type
P61*C2,0:34.23375_1:175.24200000000002_2:72.93999999999998_3:72.523_4:66.38650000000001_5:113.22_6:53.76625_7:53.0_8:93.25625000000001_9:162.928_10:310.73125,0:[248.985]_1:[209.86875]_2:[464.90625]_3:[95.8115]_4:[185.189]_5:[117.08775]_6:[332.90625]_7:[333.872]_8:[174.375]_9:[527.552]_10:[312.0785],0:[0.51815612]_1:[0.62851148]_2:[0.84392035]_3:[0.35233501]_4:[0.44579828]_5:[0.58058073]_6:[0.6639283]_7:[0.72719207]_8:[0.74104166]_9:[0.96629945]_10:[0.64744519],0.42713104072354424,0.759581742778004,0:0.296624456115992_1:0.470197959278183_2:0.27759687901834673_3:0.2365866086042001_4:0.3517129397334021_5:0.4724178706266873_6:0.6008334111845145_7:0.4835904650542925_8:0.4202805843430364_9:0.3642232513736604_10:0.5039477194781606,0.9264502796923691,-0.663019790695187,0.007572853813355143,-0.003971345014789483,39.91113471892277,C2,0.023143152950419653,0.039357753585621526,1.1695056059053914,0.5212506878157799,0.5192708333333333,0:mPD_1:mSD_2:mPD_3:mSD_4:mSD_5:mSD_6:mPD_7:mPD_8:mPD_9:mSD_10:mSD,0,5,0,6,11,11,0.0,0.45454545454545453,0.0,0.5454545454545454,77.77777777777779,0:1.1043801384093543_1:1.1446551935160532_2:1.3009794732468187_3:1.378577201792224_4:0.8850115878847662_5:0.63803063892379_6:1.1633800005018773_7:1.2038048387263325_8:1.2980258299709617_9:-1.3472908463092006_10:-1.3453202080197475,0:1.5283925683939488_1:1.539647656386206_2:1.5507854482366084_3:1.4766399934021_4:1.5356692430673586_5:1.5029598099470074_6:1.5438239213807328_7:1.5339473388711022_8:1.5342647821900885_9:1.5505841987299995_10:1.5334244596640811,0:0.023492359603090464_1:0.009811205891582402_2:0.01839726871577286_3:0.021432173832981877_4:0.00939495326840662_5:0.00514917138383358_6:0.05008321006273166_7:0.04000043191579281_8:0.025250892003318374_9:-0.0144707401466633_10:-0.012204873730789339,0:0.08587448059475661_1:0.18998808848285564_2:0.2325895596953442_3:0.056484506063612196_4:0.1101178025482452_5:0.13702636004040736_6:0.15316793848056673_7:0.13254205070264669_8:0.2608582419736449_9:0.2702112053306435_10:0.11310029153878103,0.3490336053781312,no_tumour_type
P61*C3,0:34.17949999999999_1:15.712999999999994_2:42.4965_3:64.73024999999998_4:141.78450000000004_5:9.555_6:111.06825_7:57.87625_8:26.84375_9:7.265000000000001,0:[248.985]_1:[209.86875]_2:[464.90625]_3:[95.8115]_4:[185.189]_5:[117.08775]_6:[332.90625]_7:[333.872]_8:[174.375]_9:[527.552]_10:[312.0785],0:[0.51815612]_1:[0.62851148]_2:[0.84392035]_3:[0.35233501]_4:[0.44579828]_5:[0.58058073]_6:[0.6639283]_7:[0.72719207]_8:[0.74104166]_9:[0.96629945]_10:[0.64744519],0.33521900407484534,0.759581742778004,0:0.19325555394049532_1:0.08178792984732652_2:0.19687720920269525_3:0.2618803633460559_4:0.3823836496127594_5:0.1017777157145221_6:0.43192671395685645_7:0.24875143774739938_8:0.09715525453746299_9:0.03619156824978509,1.2305315440487736,-0.663019790695187,0.015667322555967336,-0.003971345014789483,55.297017505275335,C3,0.02036042853569969,0.039357753585621526,4.1361142384524445,0.1593865850032834,0.15885416666666666,0:mSD_1:mSD_2:mSD_3:mSD_4:mPD_5:mSD_6:mPD_7:mSD_8:mPD_9:mSD,0,3,0,7,10,11,0.0,0.3,0.0,0.7,37.5,0:-0.8012965015826384_1:1.3320852265542982_2:1.0510700136990752_3:1.045890063498824_4:1.2408034466176718_5:1.3100960044651884_6:1.2589603404830654_7:1.0886523743579337_8:1.4352923659495413_9:1.213495333138521,0:1.5283925683939488_1:1.539647656386206_2:1.5507854482366084_3:1.4766399934021_4:1.5356692430673586_5:1.5029598099470074_6:1.5438239213807328_7:1.5339473388711022_8:1.5342647821900885_9:1.5505841987299995_10:1.5334244596640811,0:-0.007125742666418847_1:0.02323525310906525_2:0.009922260967653258_3:0.00918211598047946_4:0.011824572349827015_5:0.04425895010497775_6:0.019163114294221687_7:0.010641208812512282_8:0.029293529518616485_9:0.01383861169522691,0:0.08587448059475661_1:0.18998808848285564_2:0.2325895596953442_3:0.056484506063612196_4:0.1101178025482452_5:0.13702636004040736_6:0.15316793848056673_7:0.13254205070264669_8:0.2608582419736449_9:0.2702112053306435_10:0.11310029153878103,0.5254458004439153,no_tumour_type
P62*C1,0:88.03199999999998_1:123.42366666666669_2:35.33715000000001_3:72.4555_4:-26.815833333333334_5:193.99266666666668_6:134.39358333333334,0:[186.45558333]_1:[352.0085]_2:[19.9795]_3:[149.41266667]_4:[168.46933333]_5:[76.23705]_6:[104.20193667]_7:[106.23775],0:[0.5258641]_1:[0.83096258]_2:[0.19826953]_3:[0.54862173]_4:[0.53284745]_5:[0.38697748]_6:[0.5470628]_7:[0.56557135],-0.22833159411539944,0.570887997391214,0:0.36425798988752145_1:0.3985449118527289_2:0.21546142280063635_3:0.5001616752386796_4:-0.42387701742511985_5:0.5896830430361286_6:0.43088789014324674,1.402935573654581,1.538750552385422,0.0475678482213718,0.2738398194999711,-2.6172295974902227e-07,C1,-0.015319423766536657,0.09914115079463087,0.9586678893197713,0.5763114944797016,0.5713541666666667,0:mPD_1:mPD_2:mPD_3:mPD_4:mPR_5:mPD_6:mSD,0,5,1,1,7,8,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,100.0,0:1.1560336919581247_1:1.4121475035246895_2:1.4673806970883367_3:1.511833820990603_4:1.4496995439872282_5:0.0004785694785996375_6:-1.1083490432907046,0:1.5465501511759943_1:1.5559626912388795_2:1.2776782683136705_3:1.5499400473199294_4:1.5451263851853276_5:1.5274293388585303_6:1.5379136202683528_7:1.5209724839030496,0:0.016070509458636497_1:0.03865711402425747_2:0.08192134087206006_3:0.25852212521832746_4:0.08339118066759102_5:3.7156883711030434e-06_6:-0.012831639047906324,0:0.25885299879058654_1:0.48352516066674467_2:0.044086723413821395_3:0.4094536830879154_4:0.2805422529456503_5:0.20626776500139088_6:0.33257156045488306_7:0.2305326684529109,0.2259762803753963,no_tumour_type
P62*C2,0:340.48924999999997_1:34.025_2:61.23158333333334_3:64.32_4:66.92916666666667_5:18.8705_6:32.84491666666667,0:[186.45558333]_1:[352.0085]_2:[19.9795]_3:[149.41266667]_4:[168.46933333]_5:[76.23705]_6:[104.20193667]_7:[106.23775],0:[0.5258641]_1:[0.83096258]_2:[0.19826953]_3:[0.54862173]_4:[0.53284745]_5:[0.38697748]_6:[0.5470628]_7:[0.56557135],0.5860540283114841,0.570887997391214,0:0.7576179151741278_1:0.18614906502814754_2:0.30675127808030345_3:0.4453375927004216_4:0.4670356224111835_5:0.1263551932272779_6:0.17622699013735055,1.4460196476915081,1.538750552385422,0.06385489723306485,0.2738398194999711,-2.8378312890708912e-06,C2,0.04738772679198812,0.09914115079463087,1.9675019560120888,0.36468077280860944,0.3640625,0:mPD_1:mPD_2:mPD_3:mPD_4:mSD_5:mSD_6:mSD,0,4,0,3,7,8,0.0,0.5714285714285714,0.0,0.42857142857142855,100.0,0:-0.041696686308183815_1:1.2141497633885792_2:-0.43102818662387576_3:1.4492177341342058_4:1.4131945596790678_5:1.4774370944453454_6:1.5356850145704763,0:1.5465501511759943_1:1.5559626912388795_2:1.2776782683136705_3:1.5499400473199294_4:1.5451263851853276_5:1.5274293388585303_6:1.5379136202683528_7:1.5209724839030496,0:-0.0002695303145812376_1:0.019617320130999146_2:-0.003571094356166752_3:0.10171246136114982_4:0.07285889026995998_5:0.08110159170437524_6:0.1820632170574883,0:0.25885299879058654_1:0.48352516066674467_2:0.044086723413821395_3:0.4094536830879154_4:0.2805422529456503_5:0.20626776500139088_6:0.33257156045488306_7:0.2305326684529109,0.3126379932719696,no_tumour_type
P62*C3,0:34.672916666666666_1:12.479333333333333_2:30.136833333333332_3:12.8475_4:55.10825_5:55.78416666666668_6:48.50000000000001_7:90.26016666666666,0:[186.45558333]_1:[352.0085]_2:[19.9795]_3:[149.41266667]_4:[168.46933333]_5:[76.23705]_6:[104.20193667]_7:[106.23775],0:[0.5258641]_1:[0.83096258]_2:[0.19826953]_3:[0.54862173]_4:[0.53284745]_5:[0.38697748]_6:[0.5470628]_7:[0.56557135],0.9070744020993461,0.570887997391214,0:0.2233974850884135_1:0.13987219087234937_2:0.27674847275122905_3:0.09845676203025047_4:0.32758904521748533_5:0.38646491129924077_6:0.28135723080984615_7:0.5118928384822988,1.5247855640891388,1.538750552385422,0.2037636046174694,0.2738398194999711,3.1754614123926217,C3,0.07956767538630358,0.09914115079463087,2.7401562703203415,0.26237695975180064,0.259375,0:mSD_1:mPR_2:mSD_3:mSD_4:mPD_5:mSD_6:mSD_7:mPD,0,2,1,5,8,8,0.0,0.25,0.125,0.625,100.0,0:1.5281751257700062_1:1.3416072042653007_2:1.50848747860704_3:1.5368906902884278_4:1.5314903474527877_5:1.5316891898568112_6:1.5233106160429362_7:1.5356922129044868,0:1.5465501511759943_1:1.5559626912388795_2:1.2776782683136705_3:1.5499400473199294_4:1.5451263851853276_5:1.5274293388585303_6:1.5379136202683528_7:1.5209724839030496,0:0.19203437764809347_1:0.04590547963412002_2:0.17200836134286304_3:0.23976124925837297_4:0.2510668522807439_5:0.254334645836815_6:0.16319247109782933_7:0.3101842907254623,0:0.25885299879058654_1:0.48352516066674467_2:0.044086723413821395_3:0.4094536830879154_4:0.2805422529456503_5:0.20626776500139088_6:0.33257156045488306_7:0.2305326684529109,0.46734179370491025,no_tumour_type
P62*C4,0:25.175999999999995_1:69.21333333333334_2:76.18696666666668_3:72.99931000000001_4:9.477333333333341_5:66.05016666666666_6:89.259,0:[186.45558333]_1:[352.0085]_2:[19.9795]_3:[149.41266667]_4:[168.46933333]_5:[76.23705]_6:[104.20193667]_7:[106.23775],0:[0.5258641]_1:[0.83096258]_2:[0.19826953]_3:[0.54862173]_4:[0.53284745]_5:[0.38697748]_6:[0.5470628]_7:[0.56557135],0.8835531771938399,0.570887997391214,0:0.15145629674036454_1:0.4791720729344622_2:0.34886524662007107_3:0.4361514063364986_4:0.09687540460226973_5:0.35128778659082277_6:0.48663155196909447,1.359831158331062,1.538750552385422,0.04366275261107958,0.2738398194999711,0.0031780164697465807,C4,0.057418964417134497,0.09914115079463087,1.507206147047149,0.4462611144735513,0.440625,0:mPD_1:mSD_2:mPD_3:mSD_4:mSD_5:mSD_6:mSD,0,2,0,5,7,8,0.0,0.2857142857142857,0.0,0.7142857142857143,100.0,0:1.182124307087308_1:1.3566359080473045_2:1.3286687836132676_3:1.4304946158408485_4:1.471505783875984_5:1.0119145189579732_6:1.2366322541627897,0:1.5465501511759943_1:1.5559626912388795_2:1.2776782683136705_3:1.5499400473199294_4:1.5451263851853276_5:1.5274293388585303_6:1.5379136202683528_7:1.5209724839030496,0:0.018538192694818607_1:0.057409232599137404_2:0.03205326592246555_3:0.0711581483600113_4:0.11549624640141655_5:0.01293869376144747_6:0.028589749394083715,0:0.25885299879058654_1:0.48352516066674467_2:0.044086723413821395_3:0.4094536830879154_4:0.2805422529456503_5:0.20626776500139088_6:0.33257156045488306_7:0.2305326684529109,0.36331920161426734,no_tumour_type
P62*C5,0:17.342133333333337_1:13.113416666666666_2:36.81963333333333_3:81.11266666666667_4:-37.05583333333333_5:1.3026666666666635,0:[186.45558333]_1:[352.0085]_2:[19.9795]_3:[149.41266667]_4:[168.46933333]_5:[76.23705]_6:[104.20193667]_7:[106.23775],0:[0.5258641]_1:[0.83096258]_2:[0.19826953]_3:[0.54862173]_4:[0.53284745]_5:[0.38697748]_6:[0.5470628]_7:[0.56557135],0.30028685921935555,0.570887997391214,0:0.10393982495407772_1:0.12964603883822987_2:0.23377149344735898_3:0.5076230688834489_4:-0.47850265265855463_5:0.049237671606017885,1.3585580042093461,1.538750552385422,0.04004198321334195,0.2738398194999711,-2.7162977858097292e-06,C5,0.018570792751266375,0.09914115079463087,6.358352251509634,0.07950235154723251,0.07916666666666666,0:mSD_1:mPD_2:mSD_3:mSD_4:mPR_5:mPR,0,1,2,3,6,8,0.0,0.16666666666666666,0.3333333333333333,0.5,100.0,0:1.333789271830457_1:1.2487146912516036_2:1.3429887982505584_3:1.4073256673685766_4:0.8824376176439556_5:1.461533553415364,0:1.5465501511759943_1:1.5559626912388795_2:1.2776782683136705_3:1.5499400473199294_4:1.5451263851853276_5:1.5274293388585303_6:1.5379136202683528_7:1.5209724839030496,0:0.02796300323761247_1:0.036147578341425436_2:0.03222965878875276_3:0.05437322515974713_4:0.009325696760897723_5:0.10253554743474454,0:0.25885299879058654_1:0.48352516066674467_2:0.044086723413821395_3:0.4094536830879154_4:0.2805422529456503_5:0.20626776500139088_6:0.33257156045488306_7:0.2305326684529109,0.883164894662584,no_tumour_type
P62*C6,0:41.60406666666667_1:107.02149999999999_2:87.33766666666665_3:106.43638333333334_4:24.63650000000002_5:73.73133333333335_6:66.85666666666667_7:77.65833333333333_8:72.80000000000001_9:51.23503333333334,0:[186.45558333]_1:[352.0085]_2:[19.9795]_3:[149.41266667]_4:[168.46933333]_5:[76.23705]_6:[104.20193667]_7:[106.23775],0:[0.5258641]_1:[0.83096258]_2:[0.19826953]_3:[0.54862173]_4:[0.53284745]_5:[0.38697748]_6:[0.5470628]_7:[0.56557135],-0.3583689741192334,0.570887997391214,0:0.2553473224839392_1:0.47522630938360616_2:0.38182483487131147_3:0.484976018687355_4:0.2280373093602273_5:0.40038495960621245_6:0.41738535423735856_7:0.2530403435654125_8:0.4019594716696184_9:0.3250094304326677,1.508416501594268,1.538750552385422,0.12477365247939834,0.2738398194999711,-3.946228787299333e-06,C6,-0.01859495622186729,0.09914115079463087,2.002585044644849,0.3592218393847507,0.35833333333333334,0:mSD_1:mPD_2:mPD_3:mSD_4:mCR_5:mPD_6:mPD_7:mPD_8:mPD_9:mSD,1,6,0,3,10,8,0.1,0.6,0.0,0.3,100.0,0:1.4748419559770045_1:1.5120238428296662_2:1.519611244386935_3:1.5398710557952358_4:1.3611639982945705_5:1.5236958340958244_6:0.39555661961963645_7:-0.06561590407690006_8:1.5374648565115139_9:1.5301877357180036,0:1.5465501511759943_1:1.5559626912388795_2:1.2776782683136705_3:1.5499400473199294_4:1.5451263851853276_5:1.5274293388585303_6:1.5379136202683528_7:1.5209724839030496,0:0.08505099084543548_1:0.14292610084282528_2:0.14677330982278577_3:0.2532321109051978_4:0.03199505384860402_5:0.2078400928664554_6:0.004751504440866178_7:-0.00031740240514311957_8:0.27086574987770046_9:0.18825282785169803,0:0.25885299879058654_1:0.48352516066674467_2:0.044086723413821395_3:0.4094536830879154_4:0.2805422529456503_5:0.20626776500139088_6:0.33257156045488306_7:0.2305326684529109,0.22917245774034678,no_tumour_type
