Seq.,PDX,TGI,log(kl),KI-histogram,auc,auc_control,auc_control_norm,auc_gp,auc_gp_control,auc_norm,average_angle,average_angle_control,average_angle_rel,average_angle_rel_control,delta_log_likelihood,direction,drug,gp_deriv,gp_deriv_control,kl,kl_p_cvsc,kl_p_value,mRECIST,num_mCR,num_mPD,num_mPR,num_mSD,number_replicates,number_replicates_control,perc_mCR,perc_mPD,perc_mPR,perc_mSD,perc_true_credible_intervals,response_angle,response_angle_control,response_angle_rel,response_angle_rel_control,tumour_type
12,NA,0.405126776,-0.907859114,1.002593807,1:8.8_2:15.8_3:43.0_4:28.6_5:24.0_6:31.0_7:38.8_8:22.8,1:[ 37.4]_2:[ 19.8]_3:[ 49.]_4:[ 49.]_5:[ 32.8]_6:[ 8.]_7:[ 29.2]_8:[ 25.4],1:[ 0.12179299]_2:[ 0.07133239]_3:[ 0.12215904]_4:[ 0.18649451]_5:[ 0.12205988]_6:[ 0.05258502]_7:[ 0.09140167]_8:[ 0.108645],0.388244974,0.165166478,1:0.0470214242251_2:0.0683197440848_3:0.136790036887_4:0.139325357943_5:0.0671026199162_6:0.093804691426_7:0.122726029741_8:0.0932140654304,1.540096571,1.549231822,0.151880344,0.219836052,0.003369316,0.033803651,NA,0.063864293,-0.008965397,0.123634844,1,1,1:mSD_2:mPD_3:mPD_4:mPD_5:mPD_6:mPD_7:mPD_8:mPD,0,7,0,1,8,8,0,0.875,0,0.125,100,1:1.50521510495_2:1.52805759069_3:1.5221988848_4:1.53787008778_5:1.54702473484_6:1.54400086573_7:1.5463013774_8:1.55110954778,1:1.54737339358_2:1.53334016896_3:1.55391949198_4:1.55465406858_5:1.54330016804_6:1.52094975975_7:1.54177642638_8:1.52825863525,1:0.0914693511687_2:0.119955992365_3:0.0936114997149_4:0.21063117709_5:0.13883230938_6:0.143072936648_7:0.176386030566_8:0.258602569653,1:0.189126633269_2:0.115011376554_3:0.200853340204_4:0.37149474789_5:0.184342341193_6:0.149588029217_7:0.135861966501_8:0.132706252085,
73,NA,0.404457317,-0.114268403,2.09913854,1:42.4475_2:145.726666667_3:89.1733333333,1:[ 132.63833333]_2:[ 148.30166667]_3:[ 150.0625],1:[ 0.38140247]_2:[ 0.49290165]_3:[ 0.50073253],0.28934938,0.523893078,1:0.239988160051_2:0.390106946222_3:0.401875105619,1.525004297,1.537414652,0.161406371,0.219887346,0.948745698,0.034952425,NA,0.045589555,0.085953676,0.768655248,1,1,1:mSD_2:mPD_3:mPD,0,2,0,1,3,3,0,0.666666667,0,0.333333333,66.66666667,1:1.46905088008_2:1.54445363246_3:1.51442546515,1:1.53137978468_2:1.53313162294_3:1.54444631504,1:0.0883752380119_2:0.20389544016_3:0.162647713847,1:0.149803309334_2:0.230547073764_3:0.304118331974,
57,NA,0.397223993,-0.291786728,1.4478339,1:400.104166667_2:334.281666667_3:602.674166667_4:632.638333333_5:328.525,1:[ 821.105]_2:[ 1086.40083333]_3:[ 788.89]_4:[ 476.88666667]_5:[ 760.8375],1:[ 0.75882035]_2:[ 0.87308639]_3:[ 0.97180477]_4:[ 0.69177035]_5:[ 0.88617557],0.674958542,0.822796182,1:0.606516073044_2:0.559550513536_3:0.712425864218_4:0.836236990046_5:0.753333668755,1.543167409,1.554149791,0.240343763,0.386055507,11.63401167,0.293279002,NA,0.051478723,0.062774184,0.510755759,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD,0,5,0,0,5,5,0,1,0,0,100,1:1.54001824564_2:1.52900168237_3:1.54878446955_4:1.55053759576_5:1.53719934895,1:1.55633233926_2:1.55870559603_3:1.55426955369_4:1.54007102828_5:1.55276729638,1:0.188688380394_2:0.131618967099_3:0.242302186626_4:0.402176694303_5:0.327112596383,1:0.326574288553_2:0.447587704753_3:0.590163629708_4:0.217665425074_5:0.417290032453,
84,NA,0.391385823,0.009673148,2.060529614,1:292.2425_2:182.501666667_3:196.495_4:110.055833333_5:59.3641666667_6:315.36_7:575.628333333_8:208.961666667_9:267.256666667_10:145.156666667,1:[ 244.48583333]_2:[ 749.61583333]_3:[ 844.3975]_4:[ 128.01666667]_5:[ 258.3425]_6:[ 252.73]_7:[ 350.80166667]_8:[ 237.52583333]_9:[ 196.31166667]_10:[ 845.11916667],1:[ 0.77709329]_2:[ 0.74320561]_3:[ 0.99706264]_4:[ 0.53263443]_5:[ 0.619324]_6:[ 0.4048259]_7:[ 0.6069665]_8:[ 0.53295781]_9:[ 0.60721804]_10:[ 0.78971996],0.542143753,0.601601547,1:0.655545236614_2:0.600215591598_3:0.3976834376_4:0.304417820988_5:0.410317804153_6:0.702459535936_7:0.706765093155_8:0.395653876409_9:0.56193260065_10:0.495822776489,1.544635092,1.555845007,0.232363203,0.4119322,15.44692828,0.369484735,NA,0.079934662,0.083357354,1.022523147,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD_6:mPD_7:mPD_8:mPD_9:mPD_10:mPD,0,10,0,0,10,10,0,1,0,0,100,1:1.55173552281_2:1.53639189108_3:1.54234673714_4:1.52179162488_5:1.48081140653_6:1.55270245573_7:1.55892408041_8:1.54382674372_9:1.5407042647_10:1.529589492,1:1.54429765548_2:1.5629767846_3:1.56229083386_4:1.52746561156_5:1.55449749121_6:1.54625630698_7:1.5510894473_8:1.54030244514_9:1.54657817581_10:1.5634245665,1:0.390541761005_2:0.295542852594_3:0.141767894186_4:0.0961812924098_5:0.163381987369_6:0.460206489304_7:0.391537042579_8:0.148808145687_9:0.175342161334_10:0.204336755831,1:0.528398490781_2:0.518787752294_3:0.843039010919_4:0.258743023993_5:0.512171141229_6:0.139955825046_7:0.257491174112_8:0.201278284882_9:0.394432564212_10:0.597563378268,
67,NA,0.38805158,-0.188558284,3.521291108,1:35.124_2:136.612833333_3:102.339666667_4:98.2843333333,1:[ 254.96116667]_2:[ 91.88633333]_3:[ 179.83483333]_4:[ 136.44083333],1:[ 0.4761385]_2:[ 0.32800958]_3:[ 0.53160165]_4:[ 0.4092664],0.318241669,0.510625653,1:0.238839669266_2:0.369146478721_3:0.365350246503_4:0.292806366081,1.518884787,1.538855808,0.135134303,0.216951631,4.54760597,0.229101593,NA,0.052288498,0.083923941,0.647801153,1,1,1:mSD_2:mPD_3:mPD_4:mPD,0,3,0,1,4,4,0,0.75,0,0.25,100,1:1.3822997282_2:1.53873138611_3:1.51755851004_4:1.52495871726,1:1.54993918381_2:1.51979247951_3:1.53682991298_4:1.53539165015,1:0.0468083715377_2:0.206219077099_3:0.138445509692_4:0.127100493231,1:0.268162380226_2:0.137030785895_3:0.204623286532_4:0.252053409425,
75,NA,0.380889473,-0.083811503,1.942538859,1:142.6275_2:115.553333333_3:117.190833333,1:[ 151.78166667]_2:[ 228.4]_3:[ 191.2425],1:[ 0.52592217]_2:[ 0.68287505]_3:[ 0.54107346],0.513637484,0.614277295,1:0.548543941459_2:0.502642253426_3:0.407130034368,1.52238573,1.540352662,0.184218318,0.294422793,4.893966922,0.213796096,NA,0.083884683,0.101235444,0.824495893,1,1,1:mPD_2:mPD_3:mSD,0,2,0,1,3,3,0,0.666666667,0,0.333333333,100,1:1.52576306034_2:1.51807334557_3:1.52271302049,1:1.53429353759_2:1.54490557112_3:1.54005006657,1:0.226185524831_2:0.201702850648_3:0.144094268707,1:0.248733347333_2:0.393517304003_3:0.256338049805,
58,NA,0.378015984,-0.26886497,3.604083113,1:23.4766666667_2:70.8758333333_3:48.5208333333,1:[ 109.94583333]_2:[ 54.91666667]_3:[ 84.115],1:[ 0.33422024]_2:[ 0.26499488]_3:[ 0.28911605],0.200399017,0.351059855,1:0.122828958223_2:0.255796859911_3:0.212830662799,1.475138446,1.503995607,0.066193936,0.094807639,0.410444045,0.053225218,NA,0.033106908,0.057776636,0.538437167,1,1,1:mSD_2:mPD_3:mPD,0,2,0,1,3,3,0,0.666666667,0,0.333333333,66.66666667,1:1.34537907264_2:1.50756748209_3:1.48103518199,1:1.51974839713_2:1.47429043865_3:1.50396423602,1:0.0280383302737_2:0.0942187397787_3:0.0744210279929,1:0.108543446127_2:0.0822878035008_3:0.0893814378576,
112,NA,0.376759662,0.249066663,3.181934773,1:89.5833333333_2:23.0_3:59.8333333333_4:70.9166666667_5:28.6666666667_6:90.9166666667_7:58.6666666667_8:24.9166666667,1:[ 94.83333333]_2:[ 101.83333333]_3:[ 197.]_4:[ 117.83333333]_5:[ 80.41666667]_6:[ 126.08333333]_7:[ 55.25]_8:[ 125.91666667],1:[ 0.44326531]_2:[ 0.33124819]_3:[ 0.30117737]_4:[ 0.26962037]_5:[ 0.24737437]_6:[ 0.42940684]_7:[ 0.23691908]_8:[ 0.29093348],0.190654074,0.314071726,1:0.184508708559_2:0.152844396268_3:0.225874648439_4:0.286229453767_5:0.0992871661967_6:0.288996883547_7:0.164918756077_8:0.178220374916,1.502307417,1.531794534,0.074763752,0.128472328,17.8467916,0.249281635,NA,0.030382049,0.049682699,1.774461834,1,1,1:mPD_2:mSD_3:mSD_4:mPD_5:mSD_6:mPD_7:mSD_8:mSD,0,3,0,5,8,8,0,0.375,0,0.625,50,1:1.52863249285_2:1.44666799967_3:1.49223648225_4:1.50863489865_5:1.48840537218_6:1.51978080928_7:1.5089712734_8:1.45073109268,1:1.52261728863_2:1.53599426084_3:1.54822200303_4:1.52350570062_5:1.51938191104_6:1.53390842692_7:1.5084169767_8:1.53457012261,1:0.0672364289383_2:0.0695810558382_3:0.0768360226107_4:0.106702665393_5:0.0504146554301_6:0.105471323926_7:0.0655727617731_8:0.0795313645962,1:0.214941797425_2:0.179823185272_3:0.117875047789_4:0.0846569131666_5:0.101392768105_6:0.202466587912_7:0.110726830706_8:0.112604634341,
74,NA,0.370773573,-0.112101851,5.464726098,1:403.218333333_2:641.8225_3:167.814166667_4:260.305_5:260.153333333,1:[ 603.0725]_2:[ 387.47083333]_3:[ 853.67]_4:[ 481.77]_5:[ 319.50666667],1:[ 0.57839867]_2:[ 0.64660315]_3:[ 0.70089765]_4:[ 0.66932926]_5:[ 0.68217331],0.492226888,0.724630415,1:0.473175000398_2:0.670237227237_3:0.434802304546_4:0.602516935994_5:0.558459552901,1.555765531,1.560999544,0.357136164,0.521267379,7.600980868,0.255908956,NA,0.079150325,0.113830795,0.772499398,1,1,1:mSD_2:mPD_3:mPD_4:mPD_5:mPD,0,4,0,1,5,5,0,0.8,0,0.2,100,1:1.55801878584_2:1.56238003913_3:1.53849954355_4:1.55200454481_5:1.5513406059,1:1.56310606682_2:1.55616564065_3:1.56424121382_4:1.5608048899_5:1.55394752429,1:0.256441665656_2:0.525885764788_3:0.202101837454_4:0.469376864573_5:0.370512253448,1:0.443620676898_2:0.460591510359_3:0.587248560781_4:0.590823121775_5:0.540194948298,
45,NA,0.368210151,-0.433007812,1.030139783,1:22.4166666667_2:21.0_3:58.8333333333_4:86.25_5:57.75_6:44.5833333333_7:31.8333333333_8:37.3333333333,1:[ 25.5]_2:[ 15.5]_3:[ 49.16666667]_4:[ 92.16666667]_5:[ 42.75]_6:[ 101.41666667]_7:[ 115.91666667]_8:[ 34.25],1:[ 0.16484352]_2:[ 0.10123766]_3:[ 0.22756435]_4:[ 0.26281903]_5:[ 0.26684815]_6:[ 0.25724965]_7:[ 0.23239487]_8:[ 0.15660425],0.225649046,0.232881834,1:0.17426666842_2:0.141720116178_3:0.271570037198_4:0.216371530698_5:0.195245512951_6:0.155497052747_7:0.173683902283_8:0.143787912065,1.451917673,1.489241712,0.048779207,0.06925561,4.517560202,0.088409623,NA,0.037361987,0.038473042,0.368970962,1,1,1:mSD_2:mSD_3:mSD_4:mSD_5:mSD_6:mSD_7:mSD_8:mSD,0,0,0,8,8,8,0,0,0,1,100,1:1.33618940992_2:1.35361486862_3:1.48086658897_4:1.5087082102_5:1.47663346302_6:1.46408703371_7:1.37957513278_8:1.40557692969,1:1.38912536444_2:1.34283079045_3:1.46524146444_4:1.51377648681_5:1.46186614731_6:1.52297135775_7:1.52993365036_8:1.42195113021,1:0.0435553340334_2:0.0400831403105_3:0.0838168011004_4:0.0590688524463_5:0.0518578351356_6:0.0418395072126_7:0.0388199578987_8:0.0301284910095,1:0.0490036771859_2:0.0339269367222_3:0.0654517600097_4:0.0836262548243_5:0.0980060070447_6:0.0861237680325_7:0.0765229709225_8:0.0401513070793,
19,NA,0.365570115,-0.806451174,1.095008208,1:120.964166667_2:11.0758333333_3:70.3558333333,1:[ 132.4]_2:[ 110.34916667]_3:[ 38.34916667],1:[ 0.35978281]_2:[ 0.22939434]_3:[ 0.14628224],0.170212192,0.251902782,1:0.256047115416_2:0.0433808491429_3:0.260738879718,1.49396305,1.515616153,0.056620364,0.077506453,0.055119001,0.081304393,NA,0.028103191,0.04149674,0.156152458,1,1,1:mPD_2:mSD_3:mPD,0,2,0,1,3,3,0,0.666666667,0,0.333333333,100,1:1.52781151957_2:1.0407506214_3:1.49955209181,1:1.53172846282_2:1.52386509731_3:1.4371276288,1:0.0803091202491_2:0.00720384142234_3:0.086419972183,1:0.142678549416_2:0.0665000519609_3:0.0368820155611,
70,NA,0.359612725,-0.170838,1.570000142,1:85.0833333333_2:53.3333333333_3:81.1666666667_4:75.5833333333_5:69.25_6:67.75_7:67.0833333333_8:72.0833333333,1:[ 107.66666667]_2:[ 129.33333333]_3:[ 53.41666667]_4:[ 184.08333333]_5:[ 131.]_6:[ 84.58333333]_7:[ 77.41666667]_8:[ 64.58333333],1:[ 0.24703054]_2:[ 0.28385831]_3:[ 0.25874892]_4:[ 0.42316943]_5:[ 0.3291436]_6:[ 0.28205925]_7:[ 0.27624229]_8:[ 0.2701225],0.291108003,0.341080811,1:0.203323648986_2:0.213394463083_3:0.247443510781_4:0.306862662262_5:0.331845212375_6:0.247648575741_7:0.196601719535_8:0.271580162941,1.495897166,1.520772152,0.07749234,0.118773089,10.7532078,0.148909899,NA,0.04822668,0.056535353,0.674779686,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mSD_6:mSD_7:mSD_8:mSD,0,4,0,4,8,8,0,0.5,0,0.5,100,1:1.51969520522_2:1.48573167906_3:1.50357510635_4:1.50115053314_5:1.47665947054_6:1.49037185097_7:1.47713161327_8:1.49095553184,1:1.52617308356_2:1.52950538689_3:1.48736812117_4:1.53860939906_5:1.53496335031_6:1.5043392738_7:1.51232743071_8:1.47277601355,1:0.0793129700429_2:0.0841704199232_3:0.0796902383334_4:0.113283900767_5:0.0968650254275_6:0.0724298361827_7:0.0430710764568_8:0.0836853066112,1:0.0900580331673_2:0.110076631341_3:0.11448309191_4:0.199004579844_5:0.156314898987_6:0.0902669987968_7:0.121425519771_8:0.0774726647838,
100,NA,0.339932225,0.163656966,2.832086456,1:115.589166667_2:35.9358333333_3:51.9533333333,1:[ 51.84666667]_2:[ 130.605]_3:[ 159.1125],1:[ 0.25837351]_2:[ 0.36633121]_3:[ 0.37324007],0.168224109,0.28356397,1:0.309027868381_2:0.176723573246_3:0.219371409173,1.498784051,1.527035832,0.077532944,0.126425391,5.976679358,0.184996244,NA,0.027739281,0.046319266,1.45766245,1,1,1:mPD_2:mPD_3:mPD,0,3,0,0,3,3,0,1,0,0,33.33333333,1:1.52706248252_2:1.4556116177_3:1.47204240426,1:1.47973846463_2:1.53308309091_3:1.53860780181,1:0.105798325769_2:0.0560591021714_3:0.0606877758875,1:0.0862098627104_2:0.137773546522_3:0.139518302915,
53,NA,0.339903846,-0.336216856,1.334323148,1:148.916666667_2:152.916666667_3:79.5833333333_4:233.25_5:68.8333333333_6:56.0_7:106.0_8:122.416666667,1:[ 146.16666667]_2:[ 129.]_3:[ 153.25]_4:[ 339.83333333]_5:[ 101.66666667]_6:[ 315.91666667]_7:[ 180.25]_8:[ 174.75],1:[ 0.35754421]_2:[ 0.35844409]_3:[ 0.46782608]_4:[ 0.50084418]_5:[ 0.34379007]_6:[ 0.50713389]_7:[ 0.42442235]_8:[ 0.47277308],0.305260376,0.397127457,1:0.356894411632_2:0.319405260734_3:0.262231675902_4:0.543499055642_5:0.229888694959_6:0.25138612579_7:0.347350796043_8:0.33507985554,1.529540041,1.543510603,0.12575159,0.186315892,6.556157841,0.149329157,NA,0.049817658,0.064786122,0.461087283,1,1,1:mPD_2:mPD_3:mSD_4:mPD_5:mPD_6:mPD_7:mPD_8:mPD,0,7,0,1,8,8,0,0.875,0,0.125,100,1:1.53110150029_2:1.53185125478_3:1.52035948888_4:1.54623302552_5:1.50628141825_6:1.50582577759_7:1.52902223206_8:1.53467269122,1:1.52593659692_2:1.53395854696_3:1.53997735232_4:1.55600482921_5:1.52548499376_6:1.55430937334_7:1.53622282709_8:1.53961129763,1:0.10998838199_2:0.0972745540897_3:0.110835828964_4:0.26164392901_5:0.0764781807008_6:0.10707095579_7:0.143992588622_8:0.136136197509,1:0.10324439143_2:0.155575132966_3:0.224578159103_4:0.23854090327_5:0.133676251563_6:0.261076090192_7:0.142164937371_8:0.205226976559,
34,NA,0.335982967,-0.539077902,1.104361093,1:201.666666667_2:190.666666667_3:266.083333333_4:51.5_5:204.166666667_6:83.9166666667_7:150.833333333_8:120.333333333,1:[ 283.16666667]_2:[ 154.]_3:[ 251.58333333]_4:[ 210.66666667]_5:[ 292.91666667]_6:[ 158.16666667]_7:[ 268.75]_8:[ 80.],1:[ 0.52011279]_2:[ 0.28946273]_3:[ 0.41191155]_4:[ 0.56657409]_5:[ 0.48588561]_6:[ 0.48147341]_7:[ 0.48378133]_8:[ 0.2101649],0.312653308,0.361588915,1:0.386228737854_2:0.389807591422_3:0.532522971108_4:0.293644269247_5:0.460226620671_6:0.209170101727_7:0.358462628453_8:0.228296791237,1.540579388,1.548667384,0.144803913,0.196895896,4.743154477,0.162216075,NA,0.050702502,0.061142346,0.289016141,1,1,1:mPD_2:mPD_3:mPD_4:mSD_5:mPD_6:mPD_7:mPD_8:mSD,0,6,0,2,8,8,0,0.75,0,0.25,100,1:1.54603500145_2:1.54457124561_3:1.55014220199_4:1.47903437673_5:1.54672172179_6:1.52814504305_7:1.54147414185_8:1.53489155689,1:1.55317843655_2:1.54196379336_3:1.55143849079_4:1.5446496655_5:1.55523226388_6:1.53782586542_7:1.55315923301_8:1.53618862322,1:0.152908876781_2:0.162866473247_3:0.268416889487_4:0.111567344165_5:0.209836860038_6:0.0787316467502_7:0.148435646281_8:0.0846735330852,1:0.275196950412_2:0.104060800608_3:0.183060732764_4:0.296857773632_5:0.264715927754_6:0.222515876285_7:0.244741507545_8:0.103898041345,
59,NA,0.327124155,-0.260468609,2.853776195,1:72.4741666667_2:39.6133333333_3:167.45_4:42.6116666667,1:[ 55.44583333]_2:[ 88.015]_3:[ 92.04583333]_4:[ 166.97333333],1:[ 0.34624896]_2:[ 0.34766374]_3:[ 0.31558338]_4:[ 0.38126473],0.260502502,0.339836834,1:0.288734646659_2:0.264218384764_3:0.408655946715_4:0.214288674515,1.464608414,1.493938726,0.064644548,0.087178409,7.317127401,0.146116736,NA,0.028800608,0.037497268,0.548948233,1,1,1:mPD_2:mSD_3:mSD_4:mPD,0,2,0,2,4,4,0,0.5,0,0.5,33.33333333,1:1.46505243879_2:1.366231056_3:1.51771489678_4:1.35044531175,1:1.43688860627_2:1.48939571961_3:1.48889196599_4:1.52103371698,1:0.0615732727856_2:0.0521514542948_3:0.10007686093_4:0.0303388936797,1:0.0900942509101_2:0.0898286960498_3:0.0754416363873_4:0.0931757753964,
65,NA,0.312926424,-0.196027185,3.590374217,1:452.416666667_2:118.833333333_3:219.25_4:125.583333333,1:[ 275.08333333]_2:[ 273.66666667]_3:[ 334.]_4:[ 426.08333333],1:[ 0.56860142]_2:[ 0.5113445]_3:[ 0.5329811]_4:[ 0.61262011],0.485194706,0.564343781,1:0.65277692076_2:0.303234970452_3:0.426678134106_4:0.401452544379,1.538606561,1.548194677,0.159134148,0.223913678,6.771584961,0.230393762,NA,0.060070591,0.069741606,0.636755662,1,1,1:mPD_2:mSD_3:mSD_4:mPD,0,2,0,2,4,4,0,0.5,0,0.5,100,1:1.55420446045_2:1.5188337408_3:1.53467421074_4:1.51223328542,1:1.54478616395_2:1.54489134114_3:1.54864696514_4:1.55254206349,1:0.313331860037_2:0.092619712148_3:0.11922334965_4:0.113220982877,1:0.232962655091_2:0.199378119468_3:0.20060141226_4:0.264798779789,
60,NA,0.287897031,-0.259246863,1.261085068,1:114.2325_2:236.929166667_3:75.3333333333,1:[ 145.18833333]_2:[ 178.6975]_3:[ 240.94666667],1:[ 0.46062745]_2:[ 0.41516731]_3:[ 0.63477857],0.429008374,0.560126631,1:0.401027621499_2:0.495575973375_3:0.308336898435,1.53428776,1.542327234,0.181143549,0.23632505,0.430632522,0.087526784,NA,0.070163027,0.09210575,0.550494693,1,1,1:mSD_2:mPD_3:mSD,0,1,0,2,3,3,0,0.333333333,0,0.666666667,100,1:1.52052373427_2:1.54918266022_3:1.50838285115,1:1.53137731852_2:1.5417176526_3:1.54887667883,1:0.152528620808_2:0.238596343118_3:0.12343020632,1:0.192854308868_2:0.17503195512_3:0.383046312071,
148,NA,0.28509144,0.59731431,5.207920131,1:63.5141666667_2:78.9683333333_3:76.2991666667,1:[ 74.16333333]_2:[ 118.45333333]_3:[ 82.76583333],1:[ 0.23926852]_2:[ 0.33738683]_3:[ 0.26312642],0.259928538,0.299284689,1:0.224634685731_2:0.264463943313_3:0.240626408869,1.516517895,1.528185545,0.092167334,0.117417632,1.11586852,0.017496622,NA,0.058405043,0.058930067,3.956528609,1,1,1:mPD_2:mPD_3:mPD,0,3,0,0,3,3,0,1,0,0,40,1:1.50912950388_2:1.51856901507_3:1.52056465227,1:1.52085487363_2:1.53668950013_3:1.52331938799,1:0.0825524016052_2:0.100297069023_3:0.0937450765481,1:0.0986487996026_2:0.149924508302_3:0.10468296659,
90,NA,0.281116585,0.048363685,2.55637513,1:126.266666667_2:100.616666667_3:89.6166666667_4:30.55_5:87.35_6:43.5166666667_7:147.966666667_8:36.1666666667,1:[ 432.96666667]_2:[ 172.36666667]_3:[ 159.91666667]_4:[ 115.43333333]_5:[ 82.23333333]_6:[ 299.35]_7:[ 121.1]_8:[ 107.68333333],1:[ 0.56121135]_2:[ 0.45536639]_3:[ 0.5681818]_4:[ 0.47898654]_5:[ 0.2689145]_6:[ 0.64478436]_7:[ 0.39432882]_8:[ 0.30465318],0.302635255,0.423471263,1:0.394595677898_2:0.44227922487_3:0.323685473942_4:0.180378418806_5:0.264203639955_6:0.156519138313_7:0.299882738889_8:0.145740734889,1.519934999,1.542568563,0.113473296,0.204810001,12.51273762,0.383471213,NA,0.050063534,0.068960604,1.117798917,1,1,1:mPD_2:mPD_3:mSD_4:mPD_5:mSD_6:mPD_7:mSD_8:mSD,0,4,0,4,8,8,0,0.5,0,0.5,100,1:1.53831460599_2:1.52499151436_3:1.52857728221_4:1.44768358517_5:1.51655481308_6:1.48772534339_7:1.54228925227_8:1.43486701776,1:1.55769430664_2:1.54012639048_3:1.54133846794_4:1.51935292149_5:1.51391842743_6:1.55234892921_7:1.53165117938_8:1.52873845927,1:0.193569271069_2:0.216901912732_3:0.165184661962_4:0.0689635985551_5:0.0961319838183_6:0.057129170103_7:0.126840849671_8:0.0388708335471,1:0.269779535087_2:0.183124016696_3:0.309848235558_4:0.18997501464_5:0.0898220559873_6:0.364635592647_7:0.161218500556_8:0.112147102033,
33,NA,0.244041625,-0.544098908,0.950989493,1:98.9166666667_2:155.916666667_3:70.4166666667_4:51.4166666667_5:125.916666667_6:92.5833333333_7:230.5_8:224.166666667,1:[ 347.33333333]_2:[ 118.25]_3:[ 149.75]_4:[ 55.66666667]_5:[ 233.75]_6:[ 308.25]_7:[ 94.16666667]_8:[ 113.58333333],1:[ 0.45614044]_2:[ 0.35127234]_3:[ 0.49264337]_4:[ 0.34386685]_5:[ 0.45655115]_6:[ 0.52047413]_7:[ 0.3614517]_8:[ 0.36872331],0.361702143,0.420121928,1:0.3561338094_2:0.359132235474_3:0.382107799374_4:0.36836426645_5:0.375422580973_6:0.335520208392_7:0.447831919279_8:0.339845571165,1.534547512,1.543367446,0.146598141,0.190388964,1.677372035,0.075715072,NA,0.058625177,0.06775062,0.285693982,1,1,1:mPD_2:mPD_3:mPD_4:mSD_5:mSD_6:mSD_7:mPD_8:mSD,0,4,0,4,8,8,0,0.5,0,0.5,100,1:1.52124972462_2:1.53916849456_3:1.51652187357_4:1.48048649127_5:1.52964551483_6:1.52056293314_7:1.54821922796_8:1.55115798782,1:1.55773360196_2:1.52517069305_3:1.53970557328_4:1.48581379993_5:1.54858858255_6:1.55422152431_7:1.519167853_8:1.53007795404,1:0.134528166758_2:0.13369630091_3:0.187530892134_4:0.152187290466_5:0.139476545253_6:0.123680039327_7:0.18172845961_8:0.137851066637,1:0.216521119495_2:0.121753962466_3:0.247966985159_4:0.132612385368_5:0.193303332273_6:0.244305799232_7:0.1383334239_8:0.152221789482,
4,NA,0.242889647,-1.466934973,0.576011971,1:44.75_2:46.75_3:20.3333333333_4:21.5833333333_5:159.333333333_6:39.5833333333_7:34.0833333333_8:46.6666666667,1:[ 39.83333333]_2:[ 77.5]_3:[ 93.91666667]_4:[ 15.75]_5:[ 53.]_6:[ 62.33333333]_7:[ 76.75]_8:[ 45.66666667],1:[ 0.1939238]_2:[ 0.35784909]_3:[ 0.48982453]_4:[ 0.08167853]_5:[ 0.31987988]_6:[ 0.30150439]_7:[ 0.30427696]_8:[ 0.27021881],0.246436719,0.316683782,1:0.243665202631_2:0.283068709152_3:0.0854076277785_4:0.179789172781_5:0.535518373283_6:0.216914743424_7:0.243450100841_8:0.232709190106,1.463648522,1.47806827,0.076764343,0.087468769,-5.57E-07,0.023518219,NA,0.039997115,0.051747475,0.0341244,1,1,1:mSD_2:mPD_3:mSD_4:mSD_5:mPD_6:mSD_7:mPD_8:mPD,0,4,0,4,8,8,0,0.5,0,0.5,100,1:1.43096001652_2:1.43973645188_3:1.29372634336_4:1.35113904787_5:1.53700257093_6:1.40833100609_7:1.38692887398_8:1.47702291348,1:1.4227946197_2:1.51225290053_3:1.49677285715_4:1.18430847473_5:1.4862914478_6:1.48468115495_7:1.49752101401_8:1.46372255057,1:0.0586479176814_2:0.0742394227327_3:0.0189029290494_4:0.055930243115_5:0.251759881947_6:0.0476273076008_7:0.0553791186856_8:0.0768968222548,1:0.0446853853911_2:0.151175382212_3:0.159172285504_4:0.0135006781931_5:0.122359161406_6:0.0938989591232_7:0.101314067179_8:0.0927693155417,
